,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,-0.24618298195866542,-0.17149858514250882,4.062019202317979,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,2.4494897427831797,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,2.0,-0.6324555320336757,-0.8660254037844385,2.1984843263788196,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,2.1984843263788196,-0.4082482904638632,-0.06626487717651795,-0.8291394820724847,-0.06431764560084002,-0.8348567737643255,-0.9088378165680635,0.37484811156836806,-0.34441824474917954,-1.0728553856483376,-1.4404691566417787,-0.5751304648771643,-1.6778622255403297
1,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,4.062019202317979,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,1.6996731711975948,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,-0.6324555320336757,1.1547005383792512,-0.454858826147342,-0.2461829819586654,1.1547005383792512,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,2.449489742783179,1.0548052201672098,-0.17193872832507695,1.050962718846496,-0.17441430314289838,1.8087269702716597,-0.8887576256897328,-0.7443662700002694,-1.068315983025309,-1.3118784623593334,-1.2393417134055786,-1.0201332638150187
2,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,4.062019202317979,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,2.449489742783179,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,-0.6324555320336757,1.1547005383792512,-0.454858826147342,-0.2461829819586654,1.1547005383792512,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,5.8309518948453,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,0.9449418298532578,0.0035126380335110583,0.9499286292203137,0.000959515864453713,1.3317696929581913,-0.9544633433031505,-0.040709862891496466,0.6838934294637011,1.1579497002379753,1.3134104731028795,1.1011515332725736
3,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,5.8309518948453,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,4.062019202317979,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,2.0,-0.6324555320336757,-0.8660254037844385,-0.454858826147342,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,-0.5443310539518174,5.8309518948453,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,5.8309518948453,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,0.06921092520387241,-0.9967901565298077,0.06684994152331718,-0.9990623916826668,-0.2474219237189994,0.5850871568609962,-0.21040074302768533,-0.773254812528455,-0.9660138363582741,-1.1253353050760748,-1.1551637129109436
4,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,5.8309518948453,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,2.4494897427831797,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,2.0,-0.6324555320336757,-0.8660254037844385,2.1984843263788196,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,2.1984843263788196,-0.4082482904638632,-0.09301173679125795,-1.1289673151473976,-0.09084836389675555,-1.1289228493026937,-0.6445726163517613,0.9026962853759776,0.06899945690872901,-0.08326561382811937,0.9584124160065949,1.06061365463311,0.9661210841766488
5,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,4.062019202317979,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,1.6996731711975948,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,-0.6324555320336757,1.1547005383792512,-0.454858826147342,-0.2461829819586654,1.1547005383792512,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,2.1984843263788196,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,0.9859612776983963,-0.12091966184849398,0.9827869415879842,-0.11976128496872945,1.254974677510719,-0.8569673233968824,-0.6537164943516397,0.057455867485764874,0.3952738582869213,0.4558840104505237,0.43471092967010616
6,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,5.8309518948453,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,4.062019202317979,3.265986323710903,-0.5,-0.6324555320336757,-0.8660254037844385,-0.454858826147342,-0.2461829819586654,-0.8660254037844385,3.265986323710903,-0.5443310539518174,-0.17149858514250882,0.0,4.062019202317979,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,-0.7456632908500535,2.825383033950321,-0.7477574728291944,2.8252479521234455,-0.7872457087762321,0.9553369169739968,1.7258030013840897,-0.201290082026861,-0.6556225053316823,-1.1253353050760748,-0.7544281865617474
7,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,4.062019202317979,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,5.8309518948453,-0.2461829819586654,-0.3061862178478972,-0.5,1.5811388300841893,-0.8660254037844385,-0.454858826147342,4.062019202317979,-0.8660254037844385,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,5.8309518948453,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,-1.238367431943447,-0.3626255682264216,-1.2369725529718092,-0.36468279274462223,-0.7921395087802378,1.6721335568824995,1.2704338074768078,1.6462467855457483,1.3530528225975473,1.3976760792594694,1.1011515332725736
8,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,5.8309518948453,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,2.4494897427831797,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,2.0,-0.6324555320336757,-0.8660254037844385,2.1984843263788196,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,2.1984843263788196,-0.4082482904638632,-0.045396839772502834,-0.888092814956435,-0.04493423888440204,-0.8808576582297997,-0.9212605396551546,-0.22315660363866502,0.2929338740065745,1.0652032497980972,0.7766117792624483,1.234101667308442,1.2361819823684983
9,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,4.062019202317979,2.449489742783179,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,-0.6324555320336757,1.1547005383792512,-0.454858826147342,-0.2461829819586654,1.1547005383792512,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,2.449489742783179,1.0953601810183584,-0.03136313081329431,1.0933067397047596,-0.02953589323057853,0.17156264585471054,-0.9140990166737658,-0.6034472740254991,-0.17859306891171836,-0.3141920412024313,0.06925358220264068,0.042687045198066535
10,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,5.8309518948453,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,2.4494897427831797,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,2.0,-0.6324555320336757,-0.8660254037844385,2.1984843263788196,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,2.1984843263788196,-0.4082482904638632,-0.04171348035977285,-1.1120746422308663,-0.04332321695414443,-1.1144484572239626,-1.3086236322799054,-0.052549515876488116,-0.2855559979103112,-0.5235876682618862,-0.9527113507428487,-1.2542121144920357,-1.0201332638150187
11,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,2.7838821814150108,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,1.6996731711975948,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,-0.6324555320336757,1.1547005383792512,-0.454858826147342,-0.2461829819586654,1.1547005383792512,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,2.449489742783179,1.0379289686211282,-0.23069369861212277,1.0425765967527454,-0.2318859892286386,-0.8075738011005631,-0.9453887122407628,-0.8514642135965526,0.4251474799510753,0.3198931064661776,0.27743919741303924,0.31274794338991607
12,4.0620192023179795,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,2.1984843263788196,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,1.5811388300841893,-0.8660254037844385,-0.454858826147342,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,1.8371173070873836,-0.17149858514250882,0.0,-0.2461829819586654,3.2659863237109037,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,-1.4071237072029903,0.9203734335397772,-1.4050885160766995,0.9187525308977066,-0.27904340066795863,0.7336123202052272,0.9916499836846239,0.7156692478249008,0.4396154770050058,0.43110000863976194,0.43471092967010616
13,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,5.8309518948453,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,4.0620192023179795,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,1.5811388300841893,-0.8660254037844385,-0.454858826147342,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,1.8371173070873836,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,5.8309518948453,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,-1.2560548865106502,-0.48065204315238164,-1.2583761300452376,-0.4831340895933396,-1.1411050936812521,-0.6345488202208818,-0.6639205039686071,-2.7070403299386063,-2.8327959843896333,-1.6804969456371375,-2.6100079063960684
14,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,5.8309518948453,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,4.062019202317979,3.265986323710903,-0.5,-0.6324555320336757,-0.8660254037844385,-0.454858826147342,-0.2461829819586654,-0.8660254037844385,3.265986323710903,-0.5443310539518174,-0.17149858514250882,0.0,4.062019202317979,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,-0.4082482904638632,-0.7693029038011701,2.739412702038509,-0.7664731720436726,2.738715407609401,0.2833671536385307,2.4524823981582147,1.4893265174324528,0.561329558641931,0.1913024121837324,-0.10919123083484378,0.042687045198066535
15,-0.24618298195866542,-0.17149858514250882,4.062019202317979,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,-0.4082482904638632,-0.24618298195866542,-0.2461829819586654,2.4494897427831797,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,2.0,-0.6324555320336757,-0.8660254037844385,2.1984843263788196,-0.2461829819586654,-0.8660254037844385,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,2.1984843263788196,-0.4082482904638632,-0.05238575515435138,-0.793062671767569,-0.05198636662849404,-0.7861773142258325,-0.9009324473308237,0.17097335966281169,-0.2836476376791737,1.1968459258659243,0.9406757685193611,0.5550200176935706,0.5697413787660309
16,-0.24618298195866542,-0.17149858514250882,-0.2461829819586654,0.0,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.2461829819586654,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.24618298195866548,0.0,5.8309518948453,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,0.0,-0.17149858514250882,-0.17149858514250882,0.0,-0.35921060405354976,-0.2461829819586654,2.449489742783179,-0.24618298195866542,-0.2461829819586654,-0.40824829046386324,-0.17149858514250882,-0.17149858514250882,-0.5883484054145519,-0.17149858514250885,-0.454858826147342,-0.17149858514250882,-0.2461829819586654,-0.3061862178478972,-0.5,-0.6324555320336757,1.1547005383792512,-0.454858826147342,-0.2461829819586654,1.1547005383792512,-0.3061862178478972,-0.5443310539518174,-0.17149858514250882,0.0,-0.2461829819586654,-0.30618621784789724,-0.17149858514250882,-0.17149858514250882,-0.17149858514250885,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.17149858514250882,-0.454858826147342,-0.24618298195866548,-0.17149858514250882,0.0,-0.24618298195866542,0.0,-0.454858826147342,2.449489742783179,1.0935214616768782,-0.052936880086699244,1.0982591404533308,-0.05567161319000523,1.2271176621033024,-0.7642607962081768,0.03761680561070442,0.09377108846999306,-0.2920212318433891,-0.015012023953949204,0.042687045198066535
